study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,metric,count,mean,std,min,max,ci95_low,ci95_high,ci95_half_width
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,packet_delivery_ratio,10,0.8287882402270912,0.008958920765738945,0.8142094017094017,0.8398504273504274,0.8223794143871175,0.8351970660670649,0.0064088258399737
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,end_to_end_delay,10,1.1591834604543727,0.025932938256839996,1.1253216675244466,1.1939197930142302,1.140632153979773,1.1777347669289724,0.01855130647459971
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,average_aoi,10,0.36523504273504276,0.02093152039471879,0.3384615384615385,0.3988247863247863,0.3502615350678449,0.3802085504022406,0.014973507667197869
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,hazardous_event_delivery_success_rate,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,packets_generated,10,9358.6,4.427188724235732,9346.0,9360.0,9355.432979972005,9361.767020027995,3.167020027995739
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,packets_delivered,10,7756.3,84.17844802032828,7621.0,7861.0,7696.082365873278,7816.517634126722,60.21763412672233
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,hazardous_packets_generated,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,hazardous_packets_delivered,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,fnd,10,195.0,20.499322482029065,160.0,235.0,180.33566809439847,209.66433190560153,14.664331905601527
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,hnd,10,257.3,7.242620765686656,237.0,260.0,252.1189412178115,262.48105878218854,5.181058782188508
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,average_residual_energy_final_round,10,0.0029327066800087084,0.0011759148359754678,0.00027514870716122293,0.004421133655804488,0.0020915078812395117,0.003773905478777905,0.0008411987987691968
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,packet_delivery_ratio,10,0.9900126041058395,0.0027047226918516243,0.9855177407675597,0.9948209862643549,0.9880777620494401,0.9919474461622388,0.001934842056399432
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,end_to_end_delay,10,1.1601830290190611,0.025015374883970386,1.134102536192446,1.2145481263776634,1.1422881078399256,1.1780779501981966,0.017894921179135482
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,average_aoi,10,1.2284722222222224,1.11327937892743,0.10160256410256409,3.5447649572649573,0.4320801302120755,2.0248643142323695,0.7963920920101469
