study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,seed,node_count,area_size,initial_energy,rounds_completed,fnd,hnd,lnd,average_residual_energy_over_time,average_residual_energy_final_round,packet_delivery_ratio,transmission_success_ratio,end_to_end_delay,throughput_bits_per_round,average_aoi,hazardous_event_delivery_success_rate,packets_generated,packets_attempted,packets_suppressed,packets_delivered,hazardous_packets_generated,hazardous_packets_attempted,hazardous_packets_delivered
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,17,36,100.0,0.09,260,260,260,260,0.04759289182596104,0.009620925964253799,0.8385683760683761,1.0,1.1712320040769524,120753.84615384616,0.3405982905982906,1.0,9360,7849,1511,7849,2453,2453,2453
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,17,36,100.0,0.09,260,175,256,260,0.037682545674588806,0.00202827896378926,0.9892736388014457,0.9981178684860604,1.1930465527401297,130538.46153846153,2.8340811965811965,0.9970306829429231,8577,8501,76,8485,3031,3031,3022
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_tcn_prediction,No Prediction,17,36,100.0,0.09,260,210,260,260,0.04188358330889102,0.005015106345963747,0.9897811840497612,0.998767092580139,1.1255751318594995,137092.3076923077,0.7933760683760683,0.9984889694771835,9003,8922,81,8911,3309,3309,3304
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_aoi_term,No AoI,17,36,100.0,0.09,260,176,256,260,0.03761521935520179,0.0019210724208532886,0.988932898415657,0.9977668077103902,1.1935445871127341,130600.0,2.847435897435898,0.9963720316622692,8584,8508,76,8489,3032,3032,3021
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_suppression,No Suppression,17,36,100.0,0.09,260,171,253,260,0.03718210579881561,0.0015564653113428987,0.9975432849789424,0.9975432849789424,1.1929166178022752,131184.61538461538,3.0006410256410256,0.9960185799601858,8548,8548,0,8527,3014,3014,3002
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_priority_scheduler,No Priority Scheduler,17,36,100.0,0.09,260,175,256,260,0.037682545674588806,0.00202827896378926,0.9892736388014457,0.9981178684860604,1.1931644077784325,130538.46153846153,2.8407051282051285,0.9967007588254702,8577,8501,76,8485,3031,3031,3021
ablation,rising_warning,Rising Warning,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,19,36,100.0,0.09,260,229,260,260,0.0420436096243054,0.0037945210158043074,0.9960560911481157,0.9984625521634087,1.1447426308842938,139876.92307692306,0.275,0.9968116602140742,9128,9106,22,9092,4391,4391,4377
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,19,36,100.0,0.09,260,258,260,260,0.0459778287473459,0.007869653881172585,0.9972204404532821,0.9995713673381912,1.088336192109777,143507.6923076923,0.005555555555555556,0.9991336365605371,9354,9332,22,9328,4617,4617,4613
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,19,36,100.0,0.09,260,224,260,260,0.04191040125111076,0.003816252562017628,0.9960482985729967,0.9984595070422535,1.146021600176328,139600.0,0.3096153846153846,0.9967985364738166,9110,9088,22,9074,4373,4373,4359
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,19,36,100.0,0.09,260,226,260,260,0.04164161937197049,0.0035205253023947425,0.9982454216471104,0.9982454216471104,1.146215533340657,140046.15384615384,0.30438034188034185,0.9963486992240986,9119,9119,0,9103,4382,4382,4366
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,19,36,100.0,0.09,260,229,260,260,0.0420436096243054,0.0037945210158043074,0.9960560911481157,0.9984625521634087,1.1447426308842938,139876.92307692306,0.275,0.9968116602140742,9128,9106,22,9092,4391,4391,4377
ablation,hazardous_spike,Hazardous Spike,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,19,36,100.0,0.09,260,260,260,260,0.04927613156517119,0.013033548331073674,0.8221153846153846,1.0,1.1628330084470435,118384.61538461539,0.3810897435897436,1.0,9360,7695,1665,7695,2482,2482,2482
ablation,hazardous_spike,Hazardous Spike,evaluation,no_tcn_prediction,No Prediction,19,36,100.0,0.09,260,260,260,260,0.05261554950801558,0.018707703343995068,0.8150641025641026,1.0,1.1090575435836938,117369.23076923077,0.39615384615384613,1.0,9360,7629,1731,7629,2482,2482,2482
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,19,36,100.0,0.09,260,260,260,260,0.049471399025789474,0.013222978836031298,0.8221153846153846,1.0,1.1606237816764133,118384.61538461539,0.3810897435897436,1.0,9360,7695,1665,7695,2482,2482,2482
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,19,36,100.0,0.09,260,246,257,260,0.04156727326874769,0.0023551402127707476,0.9976097348978705,0.9976097348978705,1.13363101720758,141261.53846153847,0.10096153846153846,1.0,9204,9204,0,9182,2482,2482,2482
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,19,36,100.0,0.09,260,260,260,260,0.04927613156517119,0.013033548331073674,0.8221153846153846,1.0,1.1628330084470435,118384.61538461539,0.3810897435897436,1.0,9360,7695,1665,7695,2482,2482,2482
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,19,36,100.0,0.09,260,160,237,260,0.03568707180493202,0.00027514870716122293,0.9855177407675597,0.9960966089290071,1.2145481263776634,125630.76923076923,3.5447649572649573,0.9961240310077519,8286,8198,88,8166,1548,1548,1542
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_tcn_prediction,No Prediction,19,36,100.0,0.09,260,208,251,260,0.039309193345410706,0.0020284402433225486,0.9862749546279492,0.997590637907297,1.1454859114433582,133769.23076923078,1.12275641025641,0.9982698961937716,8816,8716,100,8695,1734,1734,1731
